ent_num,SDN_name,SDN_type,Program,Title,Call_Sign,Vess_type,Tonnage,GRT,Vess_flag,Vess_owner,Remarks
43185,"RA-75676","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model IL-18; Aircraft Manufacturer's Serial Number (MSN) 185008605; Aircraft Tail Number RA-75676; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43186,"RA-78842","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 30 Jun 1990; Aircraft Model IL-76; Aircraft Manufacturer's Serial Number (MSN) 1003403069; Aircraft Tail Number RA-78842; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43187,"RF-78838","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 31 May 1990; Aircraft Model IL-76; Aircraft Manufacturer's Serial Number (MSN) 1003402044; Aircraft Tail Number RF-78838; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43188,"RA-95951","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-134; Aircraft Manufacturer's Serial Number (MSN) 63845; Aircraft Tail Number RA-95951; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43189,"RA-82013","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 29 Sep 1987; Aircraft Model AN-124; Aircraft Manufacturer's Serial Number (MSN) 9773053732033; Aircraft Tail Number RA-82013; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43190,"RA-78844","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 31 Jul 1990; Aircraft Model IL-76; Aircraft Manufacturer's Serial Number (MSN) 1003403092; Aircraft Tail Number RA-78844; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43191,"RF-82032","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 30 Jun 1988; Aircraft Model AN-124; Aircraft Manufacturer's Serial Number (MSN) 9773052832051; Aircraft Tail Number RF-82032; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43192,"RA-82014","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 30 Nov 1987; Aircraft Model AN-124; Aircraft Manufacturer's Serial Number (MSN) 9773054732039; Aircraft Tail Number RA-82014; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43193,"RA-78845","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 28 Aug 1990; Aircraft Model IL-76; Aircraft Manufacturer's Serial Number (MSN) 1003403095; Aircraft Tail Number RA-78845; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43194,"RA-82021","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 29 Dec 1987; Aircraft Model AN-124; Aircraft Manufacturer's Serial Number (MSN) 19530502002; Aircraft Tail Number RA-82021; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43195,"BEIJING XINGHUA HENGCHENG TECHNOLOGY DEVELOPMENT COMPANY LIMITED",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 15 Mar 2010; Tax ID No. 110108551365479 (China); Registration Number 110108012686211 (China); Unified Social Credit Code (USCC) 91110114551365479A (China); Linked To: BEIJING LUCHENG WEIYE TECHNOLOGY DEVELOPMENT COMPANY LIMITED."
43196,"RUSATOM ADDITIVE TECHNOLOGIES",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Tax ID No. 7724424381 (Russia); Registration Number 5177746230547 (Russia); a.k.a. 'RUSAT'."
43197,"RA-82023","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 30 Dec 1988; Aircraft Model AN-124; Aircraft Manufacturer's Serial Number (MSN) 19530502012; Aircraft Tail Number RA-82023; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43198,"BRYCHEVA, Larisa Igorevna","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 26 May 1957; POB Moscow, Russia; nationality Russia; citizen Russia; Gender Female."
43199,"RA-82028","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 22 Feb 1991; Aircraft Model AN-124; Aircraft Manufacturer's Serial Number (MSN) 19530502599; Aircraft Tail Number RA-82028; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43200,"RA-85041","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 12A997; Aircraft Tail Number RA-85041; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43202,"RA-65690","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-134; Aircraft Manufacturer's Serial Number (MSN) 62805; Aircraft Tail Number RA-65690; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43203,"RA-85042","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 12A998; Aircraft Tail Number RA-85042; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43204,"RA-65986","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-134; Aircraft Manufacturer's Serial Number (MSN) 63475; Aircraft Tail Number RA-65986; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43205,"RA-82030","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 30 Dec 1987; Aircraft Model AN-124; Aircraft Manufacturer's Serial Number (MSN) 9773054732045; Aircraft Tail Number RA-82030; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43206,"RA-65989","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-134; Aircraft Manufacturer's Serial Number (MSN) 63605; Aircraft Tail Number RA-65989; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43207,"RA-65996","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-134; Aircraft Manufacturer's Serial Number (MSN) 63825; Aircraft Tail Number RA-65996; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43208,"RA-82036","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Manufacture Date 03 Mar 1989; Aircraft Model AN-124; Aircraft Manufacturer's Serial Number (MSN) 9773054832068; Aircraft Tail Number RA-82036; Linked To: JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES."
43209,"RA-72963","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model AN-72; Aircraft Manufacturer's Serial Number (MSN) 36572092845; Aircraft Tail Number RA-72963; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43210,"RA-85155","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 1000; Aircraft Tail Number RA-85155; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43211,"RA-78830","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model IL-76; Aircraft Manufacturer's Serial Number (MSN) 1003401010; Aircraft Tail Number RA-78830; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43212,"RA-85360","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 79A360; Aircraft Tail Number RA-85360; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43213,"RA-78840","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model IL-76; Aircraft Manufacturer's Serial Number (MSN) 1003403056; Aircraft Tail Number RA-78840; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43214,"RA-85426","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 81A426; Aircraft Tail Number RA-85426; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43215,"RA-78847","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model IL-76; Aircraft Manufacturer's Serial Number (MSN) 1003404132; Aircraft Tail Number RA-78847; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43216,"RA-85446","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 80A446; Aircraft Tail Number RA-85446; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43217,"RA-78850","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model IL-76; Aircraft Manufacturer's Serial Number (MSN) 1013405196; Aircraft Tail Number RA-78850; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43218,"RA-85534","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 82A534; Aircraft Tail Number RA-85534; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43219,"RA-85554","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 82A554; Aircraft Tail Number RA-85554; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43220,"RA-85555","aircraft","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Aircraft Model TU-154; Aircraft Manufacturer's Serial Number (MSN) 82A555; Aircraft Tail Number RA-85555; Linked To: FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION."
43221,"HANLEY LIMITED",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 16 Jan 2023; Registration Number 019301V (Man, Isle of); Linked To: POMEROL CAPITAL SA."
43222,"FAZLEEVA, Leyla Rinatovna","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 29 May 1975; POB Kant, Chuy Region, Kyrgyzstan; nationality Russia; citizen Russia; Gender Female; Tax ID No. 165907960059 (Russia)."
43223,"LIMITED LIABILITY COMPANY VOSKHOD MANAGEMENT COMPANY",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 21 Oct 2021; Tax ID No. 9715408154 (Russia); Registration Number 1217700508563 (Russia); a.k.a. 'VMC LLC'."
43225,"CLOSED JOINT STOCK COMPANY TEKHKRIM",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 30 Jun 1997; Tax ID No. 1835013146 (Russia); Registration Number 1021801665896 (Russia)."
43226,"SARKISOV, Ruslan Eduardovich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 01 Dec 1978; POB Donetsk, Ukraine; nationality Russia; Gender Male; Tax ID No. 772147273371 (Russia)."
43228,"LIMITED LIABILITY COMPANY VOSKHOD DIGITAL",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 01 Sep 2022; Tax ID No. 9703105878 (Russia); Registration Number 1227700539857 (Russia); Linked To: SARKISOV, Ruslan Eduardovich."
43229,"SADYKOV, Rinat Nailyevich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 18 Mar 1986; POB Kazan, Republic of Tatarstan, Russia; nationality Russia; citizen Russia; Gender Male; Tax ID No. 165506326744 (Russia)."
43232,"MISHONOVA, Kseniya Vladimirovna","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 14 Dec 1972; nationality Russia; citizen Russia; Gender Female; Tax ID No. 504210986101 (Russia)."
43233,"A.E. NUDELMAN PRECISION ENGINEERING DESIGN BUREAU JOINT STOCK COMPANY",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 10 Nov 2011; Registration ID 1117746904417 (Russia); Tax ID No. 7728789425 (Russia)."
43234,"ABRAMCHENKO, Viktoriya Valeriyevna","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 22 May 1975; POB Chernogorsk, Khakasia Republic, Russia; nationality Russia; citizen Russia; Gender Female; Tax ID No. 190301150585 (Russia)."
43235,"LEVITIN, Igor Yevgenyevich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 21 Feb 1952; POB Tsebrykove, Odessa Region, Ukraine; nationality Russia; citizen Russia; Gender Male; Tax ID No. 770200213419 (Russia)."
43236,"SHALKOV, Dmitriy Vladislavovich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 10 Aug 1967; POB Moscow, Russia; nationality Russia; citizen Russia; Gender Male."
43237,"TORGOVYI DOM PROMELECTRONIKA OOO",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 25 Nov 2009; Organization Type: Wholesale of electronic and telecommunications equipment and parts; Tax ID No. 6659197470 (Russia); Registration Number 1096659012317 (Russia)."
43238,"LIMITED LIABILITY COMPANY ALTERNATIVA",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 15 Aug 2016; Tax ID No. 6671051653 (Russia); Registration Number 1169658092856 (Russia)."
43239,"VOSTOKOV, Aleksei Aleksandrovich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 15 Jun 1984; POB Krasnoyarsk, Russia; nationality Russia; citizen Russia; Gender Male; Tax ID No. 246520630508 (Russia); Linked To: PUBLIC JOINT STOCK COMPANY POLYUS."
43240,"POLIN, Vladimir Anatolevich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 10 Aug 1962; POB Chelyabinsk, Russia; nationality Russia; citizen Russia; Gender Male; Tax ID No. 744704013946 (Russia); Linked To: PUBLIC JOINT STOCK COMPANY POLYUS."
43241,"GRACHEV, Pavel Sergeyevich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 21 Jan 1973; POB St. Petersburg, Russia; nationality Russia; citizen Russia; Gender Male; Tax ID No. 770200640178 (Russia)."
43242,"LIMITED LIABILITY COMPANY GLOBALVOENTREYDING LTD",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 22 Oct 2002; Tax ID No. 7709388844 (Russia); Registration Number 1027709015641 (Russia)."
43243,"KESAEV, Igor Albertovich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 30 Oct 1966; POB Vladikavkaz, North Ossetia-Alania Republic, Russia; nationality Russia; citizen Russia; Gender Male; Tax ID No. 770604683378 (Russia)."
43244,"LIMITED LIABILITY COMPANY MERKURIY SERVISEZ",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 19 Aug 2014; Tax ID No. 7718994601 (Russia); Registration Number 1147746941726 (Russia); Linked To: KESAEV, Igor Albertovich."
43245,"LIMITED LIABILITY COMPANY FEMILI OFIS",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 19 Aug 2014; Tax ID No. 7718994619 (Russia); Registration Number 1147746941858 (Russia); Linked To: KESAEV, Igor Albertovich."
43246,"LIMITED LIABILITY COMPANY FO-MENEDZHMENT",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 26 Jan 2016; Tax ID No. 7718294952 (Russia); Registration Number 1167746092260 (Russia); Linked To: KESAEV, Igor Albertovich."
43247,"LIMITED LIABILITY COMPANY IKSORA",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 11 Dec 2007; Organization Type: Real estate activities on a fee or contract basis; Tax ID No. 5032180429 (Russia); Registration Number 1075032017125 (Russia); Linked To: KESAEV, Igor Albertovich."
43248,"LIMITED LIABILITY COMPANY IK-MENEDZHMENT",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 29 Dec 2021; Tax ID No. 5003148734 (Russia); Registration Number 1215000132676 (Russia); Linked To: KESAEV, Igor Albertovich."
43249,"LIMITED LIABILITY COMPANY TRAST KONG",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 26 Sep 2002; Tax ID No. 7710438578 (Russia); Registration Number 1027710010151 (Russia); Linked To: KESAEV, Igor Albertovich."
43250,"LIMITED LIABILITY COMPANY SANATORIY IM. M.V.FRUNZE",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 03 Dec 2014; Tax ID No. 2319057693 (Russia); Registration Number 1142367014723 (Russia); Linked To: KESAEV, Igor Albertovich."
43251,"ZHIDKOV, Andrey Aleksandrovich","individual","RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 15 Sep 1979; POB Inta, Komi Republic, Russia; nationality Russia; Gender Male; Tax ID No. 780719977500 (Russia)."
43252,"OPEN JOINT STOCK COMPANY SAMUSSKIY SUDOSTROITELNO SUDOREMONTNIY ZAVOD",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 16 Aug 2002; Organization Type: Inland passenger water transport; Tax ID No. 7014000324 (Russia); Registration Number 1027001684071 (Russia)."
43253,"LIMITED LIABILITY COMPANY RN BASHNIPINEFT",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 02 Oct 2006; Organization Type: Research and experimental development on natural sciences and engineering; Tax ID No. 0278127289 (Russia); Registration Number 1060278107780 (Russia)."
43256,"JOINT STOCK COMPANY INKOMNEFT",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 22 Nov 1995; Organization Type: Support activities for other mining and quarrying; Tax ID No. 8620001545 (Russia); Registration Number 1028601870770 (Russia)."
43257,"FEDERAL STATE UNITARY ENTERPRISE HYDROGRAPHIC COMPANY",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 25 Apr 1994; Organization Type: Inland freight water transport; Tax ID No. 7812022096 (Russia); Registration Number 1027810266758 (Russia)."
43258,"IVAN KIREEV","vessel","RUSSIA-EO14024",-0- ,"UCYO","Research Vessel",-0- ,-0- ,"Russia",-0- ,"Vessel Registration Identification IMO 7423275; Linked To: FEDERAL STATE UNITARY ENTERPRISE HYDROGRAPHIC COMPANY."
43259,"ALEKSEY MARYSHEV","vessel","RUSSIA-EO14024",-0- ,"UCRD","Research Vessel",-0- ,-0- ,"Russia",-0- ,"Vessel Registration Identification IMO 8909329; Linked To: FEDERAL STATE UNITARY ENTERPRISE HYDROGRAPHIC COMPANY."
43260,"GRIGORIY MIKHEYEV","vessel","RUSSIA-EO14024",-0- ,"UCRE","Passenger",-0- ,-0- ,"Russia",-0- ,"Vessel Registration Identification IMO 8909331; Linked To: FEDERAL STATE UNITARY ENTERPRISE HYDROGRAPHIC COMPANY."
43261,"YURI BABAEV","vessel","RUSSIA-EO14024",-0- ,"UBPW4","Research Vessel",-0- ,-0- ,"Russia",-0- ,"Vessel Registration Identification IMO 9912696; Linked To: FEDERAL STATE UNITARY ENTERPRISE HYDROGRAPHIC COMPANY."
43262,"JOINT STOCK COMPANY 53 ARSENAL",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 18 Feb 2010; Tax ID No. 5214010100 (Russia); Registration Number 1105249001120 (Russia)."
43263,"JOINT STOCK COMPANY 60 ARSENAL",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 12 Feb 2010; Tax ID No. 4029042561 (Russia); Registration Number 1104029000294 (Russia)."
43264,"JOINT STOCK COMPANY 103 ARSENAL",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 05 Jun 1997; Tax ID No. 7524015624 (Russia); Registration Number 1097524000640 (Russia)."
43265,"JOINT STOCK COMPANY 116 ARSENAL",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 28 Dec 2009; Tax ID No. 1207011868 (Russia); Registration Number 1091218000719 (Russia)."
43266,"JOINT STOCK COMPANY 163 ARMORED REPAIR PLANT",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 07 Jan 1996; Tax ID No. 2340020470 (Russia); Registration Number 1092340000356 (Russia)."
43267,"JOINT STOCK COMPANY 195 REPAIR PLANT OF ROCKET AND ARTILLERY WEAPONS",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 24 Apr 2009; Tax ID No. 5110002377 (Russia); Registration Number 1095110000292 (Russia); a.k.a. '195 RZ RAV AO'."
43268,"PUBLIC JOINT STOCK COMPANY SAMARANEFTEGEOFIZIKA",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 10 Jun 1994; Organization Type: Support activities for petroleum and natural gas extraction; Tax ID No. 6315230513 (Russia); Registration Number 1026300962093 (Russia)."
43269,"JOINT STOCK COMPANY ZELENODOLSKY PROJECT AND DESIGN BUREAU",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 27 May 2008; Tax ID No. 1648024290 (Russia); Registration Number 1081673001541 (Russia)."
43270,"LIMITED LIABILITY COMPANY AKROL",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 28 Feb 2014; Tax ID No. 7814603709 (Russia); Registration Number 1147847075375 (Russia)."
43271,"EKB NEVA LIMITED LIABILITY COMPANY",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 05 Nov 2013; Tax ID No. 7805634958 (Russia); Registration Number 1137847425165 (Russia)."
43272,"ASIA PACIFIC LINKS LIMITED",-0- ,"RUSSIA-EO14024",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Organization Established Date 17 Dec 2014; Business Registration Number 64199990-000 (Hong Kong); Registration Number 2182045 (Hong Kong); Linked To: LIMITED LIABILITY COMPANY SMT-ILOGIC."
